short_name,capacity,lon,name,station_id,lat,region_id,address
TA1307000039,39,-87.63128,Clark St & Elm St,a3a734ce-a135-11e9-9cda-0a87ae2ba916,41.902973,,
KA1504000101,19,-87.68469707,Ogden Ave & Roosevelt Rd,a3adb9a3-a135-11e9-9cda-0a87ae2ba916,41.86650148316,,
13196,19,-87.653449,Carpenter St & Huron St,a3a51934-a135-11e9-9cda-0a87ae2ba916,41.894556,,
13144,11,-87.679618,Seeley Ave & Roscoe St,a3aa54a0-a135-11e9-9cda-0a87ae2ba916,41.943403,,
SL-010,31,-87.6330940425396,Financial Pl & Ida B Wells Dr,a3a50991-a135-11e9-9cda-0a87ae2ba916,41.8750236280333,,
13059,15,-87.65475958585739,Sheridan Rd & Argyle St,a3a57f6b-a135-11e9-9cda-0a87ae2ba916,41.97328682025979,,
chargingstx1,16,-87.65218332409859,Bissell St & Armitage Ave*,13820eba-039d-4231-9228-005ab0f4e451,41.9182955629354,,
KA1504000135,23,-87.634324,Wells St & Elm St,a3a7537c-a135-11e9-9cda-0a87ae2ba916,41.903222,,
13146,31,-87.636282,Clark St & Armitage Ave,a3a523a6-a135-11e9-9cda-0a87ae2ba916,41.918306,,
585,11,-87.604836,Cottage Grove Ave & 83rd St,a3b2a9e7-a135-11e9-9cda-0a87ae2ba916,41.743441,,
TA1309000025,15,-87.64895,Halsted St & Roscoe St,a3aa259c-a135-11e9-9cda-0a87ae2ba916,41.94367,,
13285,23,-87.67373085021973,Wood St & Taylor St (Temp),a3aa82d0-a135-11e9-9cda-0a87ae2ba916,41.869265218438194,,
KA1503000010,11,-87.645213904,Halsted St & 51st St,a3acc649-a135-11e9-9cda-0a87ae2ba916,41.80183164049,,
20113,15,-87.60766267776489,Dauphin Ave & 103rd St,4fcebf8a-b065-4cd1-a167-211a45ada30e,41.7072503677818,,
13197,15,-87.65965729951859,Elizabeth St & Fulton St,a3a7faf7-a135-11e9-9cda-0a87ae2ba916,41.88671077318443,,
15597,11,-87.6446135779,Halsted St & 69th St,a3acdff9-a135-11e9-9cda-0a87ae2ba916,41.76906172032,,
KA1504000109,15,-87.69345045089722,Washtenaw Ave & Ogden Ave,a3adc925-a135-11e9-9cda-0a87ae2ba916,41.86193049278259,,
535,11,-87.72609159350395,Pulaski Rd & Congress Pkwy,a3b12dfb-a135-11e9-9cda-0a87ae2ba916,41.87441021003816,,
KA1503000032,10,-87.643278,Union Ave & Root St,a3ad327e-a135-11e9-9cda-0a87ae2ba916,41.819102,,
13241,23,-87.687275,Western Ave & Division St,a3aa453c-a135-11e9-9cda-0a87ae2ba916,41.902893,,
642,7,-87.756895,Latrobe Ave & Chicago Ave,a3b43478-a135-11e9-9cda-0a87ae2ba916,41.894745,,
RP-008,15,-87.6724024047,Clark St & Columbia Ave,a3ae7dc3-a135-11e9-9cda-0a87ae2ba916,42.00445062934,,
TA1307000153,15,-87.645368,Emerald Ave & 28th St,a3a7c852-a135-11e9-9cda-0a87ae2ba916,41.84358,,
TA1307000166,19,-87.648755,Halsted St & Willow St,a3a81d33-a135-11e9-9cda-0a87ae2ba916,41.913865,,
KA1504000147,15,-87.67753,Winchester (Ravenswood) Ave & Balmoral Ave,a3af40f1-a135-11e9-9cda-0a87ae2ba916,41.979762,,
20218,15,-87.5379312226869,Avenue O & 118th St,56eccb5b-f4d7-43c5-b554-a6a0a7585e5e,41.68100145911039,,
646,11,-87.625923,State St & 54th St,a3b4497a-a135-11e9-9cda-0a87ae2ba916,41.796642,,
570,7,-87.60641,Evans Ave & 75th St,a3b25b6d-a135-11e9-9cda-0a87ae2ba916,41.75849,,
TA1307000128,19,-87.629912,Dearborn Pkwy & Delaware Pl,a3a60a65-a135-11e9-9cda-0a87ae2ba916,41.898969,,
KA1504000102,11,-87.694521,Fairfield Ave & Roosevelt Rd,a3adc3f6-a135-11e9-9cda-0a87ae2ba916,41.866624,,
13021,23,-87.641823,Clinton St & Lake St,a3a4a71e-a135-11e9-9cda-0a87ae2ba916,41.885637,,
TA1309000053,15,-87.606755,Cottage Grove Ave & 47th St,a3aae870-a135-11e9-9cda-0a87ae2ba916,41.809855,,
KA1503000019,11,-87.586882871,Stony Island Ave & 75th St,a3a98e37-a135-11e9-9cda-0a87ae2ba916,41.7586696704,,
13165,15,-87.656959,Racine Ave & 13th St,a3a5fb0d-a135-11e9-9cda-0a87ae2ba916,41.865054,,
20124,15,-87.65686810958869,Vincennes Ave & 104th St,cefa52d6-b185-4969-89a6-20eb65f5c294,41.70492556499764,,
13243,15,-87.681391,Milwaukee Ave & Wabansia Ave,a3a6d884-a135-11e9-9cda-0a87ae2ba916,41.912616,,
TA1306000032,15,-87.652855,Sheffield Ave & Willow St,a3a51e6e-a135-11e9-9cda-0a87ae2ba916,41.913688,,
661,15,-87.686554,Evanston Civic Center,a3b4963f-a135-11e9-9cda-0a87ae2ba916,42.057044,35,
13085,35,-87.707857,Kedzie Ave & Milwaukee Ave,a3a9607f-a135-11e9-9cda-0a87ae2ba916,41.929567,,
20130,15,-87.62921690940857,Wentworth Ave & 104th St,4c57c316-82a8-4b9d-a16c-ae7922a2057a,41.705307996998194,,
23128,11,-87.704263,Columbus Ave & 79th St,1879439147302566804,41.749119,,
KA1504000168,11,-87.6851314409,Western Ave & 28th St,a3ae6e48-a135-11e9-9cda-0a87ae2ba916,41.84151770807,,
15542,15,-87.6409491327,Clinton St & Polk St,a3a555e8-a135-11e9-9cda-0a87ae2ba916,41.87146651779,,
22005,15,-87.604553,Drexel Ave & 60th St,1838613156025764214,41.785861,,
TA1307000150,23,-87.64645278453827,Pine Grove Ave & Waveland Ave,a3a845b0-a135-11e9-9cda-0a87ae2ba916,41.94947274088333,,
TA1307000117,31,-87.626761,Wabash Ave & Grand Ave,a3a79fdc-a135-11e9-9cda-0a87ae2ba916,41.891466,,
13253,15,-87.675278,Lincoln Ave & Waveland Ave,a3a95142-a135-11e9-9cda-0a87ae2ba916,41.948797,,
598,15,-87.684107,Elmwood Ave & Austin St,a3b2ec43-a135-11e9-9cda-0a87ae2ba916,42.025784,35,
TA1307000044,15,-87.640826,Clinton St & 18th St,a3a715ce-a135-11e9-9cda-0a87ae2ba916,41.85795,,
KA1503000028,11,-87.5758393587,Jeffery Blvd & 76th St,a3acf4eb-a135-11e9-9cda-0a87ae2ba916,41.75712006802,,
13217,11,-87.61793,Calumet Ave & 33rd St,a3a639f5-a135-11e9-9cda-0a87ae2ba916,41.8349,,
WL-008,15,-87.6410879593,Clinton St & Roosevelt Rd,a3a4881d-a135-11e9-9cda-0a87ae2ba916,41.8671177825,,
536,11,-87.73541,Kostner Ave & Lake St,a3b1330c-a135-11e9-9cda-0a87ae2ba916,41.885928,,
13430,31,-87.631697,LaSalle St & Illinois St,a3a74e60-a135-11e9-9cda-0a87ae2ba916,41.890762,,
KA1503000038,15,-87.635406,Shields Ave & 31st St,a3ad1900-a135-11e9-9cda-0a87ae2ba916,41.838464,,
13248,15,-87.6677,Ashland Ave & Augusta Blvd,a3a3fb5d-a135-11e9-9cda-0a87ae2ba916,41.899643,,
13102,15,-87.61941075325012,Calumet Ave & 18th St,a3aaf2ac-a135-11e9-9cda-0a87ae2ba916,41.85761755293753,,
KA1504000162,19,-87.67411172389984,Clark St & Lunt Ave,a3adaf6b-a135-11e9-9cda-0a87ae2ba916,42.009011180580764,,
13179,23,-87.6346,Clark St & Lincoln Ave,a3a60f7e-a135-11e9-9cda-0a87ae2ba916,41.915689,,
13017,23,-87.63566762208939,Franklin St & Chicago Ave,a3a40088-a135-11e9-9cda-0a87ae2ba916,41.896746973093805,,
KA1504000164,11,-87.7289701012,Keystone Ave & Montrose Ave,a3afebff-a135-11e9-9cda-0a87ae2ba916,41.96110801623,,
23114,15,-87.728572,Kildare Ave & 85th St,1879439877447006990,41.738463,,
13326,15,-87.639573,Canal St & Harrison St,a3a710c5-a135-11e9-9cda-0a87ae2ba916,41.874255,,
519,11,-87.677725,Wolcott Ave & Fargo Ave,a3b0e141-a135-11e9-9cda-0a87ae2ba916,42.016977,,
23171,15,-87.754197,Leclaire Ave & Belmont Ave,1890602768178733256,41.939041,,
23172,12,-87.737112,Kostner Ave & Belmont Ave,1885794833713023406,41.939191,,
623,43,-87.623981,Michigan Ave & 8th St,a3b36d8a-a135-11e9-9cda-0a87ae2ba916,41.872773,,
649,11,-87.634774,Stewart Ave & 63rd St,a3b4590f-a135-11e9-9cda-0a87ae2ba916,41.779835,,
TA1306000012,27,-87.634362,Wells St & Huron St,a3a4739d-a135-11e9-9cda-0a87ae2ba916,41.894722,,
TA1307000156,15,-87.684781,Lincoln Ave & Sunnyside Ave,a3a87b3f-a135-11e9-9cda-0a87ae2ba916,41.963004,,
KA1503000034,15,-87.6319852213,LaSalle St & Adams St,a3a42fa7-a135-11e9-9cda-0a87ae2ba916,41.87934437346,,
16953,7,-87.63121,Vincennes Ave & 75th St,a3b2513d-a135-11e9-9cda-0a87ae2ba916,41.75797,,
13194,15,-87.658751,Ogden Ave & Race Ave,a3a767b1-a135-11e9-9cda-0a87ae2ba916,41.891795,,
13028,19,-87.649807,900 W Harrison St,a3a56ae5-a135-11e9-9cda-0a87ae2ba916,41.874754,,
23141,15,-87.684417,Artesian Ave & 71st St,1861593053874186306,41.764345,,
KA1503000014,19,-87.6010727606,Ellis Ave & 60th St,a3ad8fd9-a135-11e9-9cda-0a87ae2ba916,41.78509714636,,
13143,15,-87.6785,Damen Ave & Melrose Ave,a3a83181-a135-11e9-9cda-0a87ae2ba916,41.9406,,
23165,11,-87.747315,Cicero Ave & Roscoe Ave,1887668523852444498,41.942427,,
647,7,-87.65469789505005,Racine Ave & 57th St,a3b44eba-a135-11e9-9cda-0a87ae2ba916,41.789696880483376,,
574,11,-87.61379,Vernon Ave & 79th St,a3b26fee-a135-11e9-9cda-0a87ae2ba916,41.75094,,
KA1504000079,23,-87.6433534936,Larrabee St & Division St,a3ac54af-a135-11e9-9cda-0a87ae2ba916,41.90348607004,,
KA1503000047,11,-87.6281959291,Perry Ave & 69th St,a3ace51b-a135-11e9-9cda-0a87ae2ba916,41.76929308995,,
562,11,-87.654372,Racine Ave & 61st St,a3b23263-a135-11e9-9cda-0a87ae2ba916,41.783189,,
RP-004,11,-87.688243,Oakley Ave & Touhy Ave,a3b0fff9-a135-11e9-9cda-0a87ae2ba916,42.012342,,
592,11,-87.745359,Knox Ave & Montrose Ave,a3b2cd97-a135-11e9-9cda-0a87ae2ba916,41.960631,,
13259,15,-87.69742280244827,California Ave & Francis Pl,a3a95b7a-a135-11e9-9cda-0a87ae2ba916,41.91849115368695,,
KA1503000023,11,-87.5853397391,Stony Island Ave & 67th St,a3a54cdb-a135-11e9-9cda-0a87ae2ba916,41.77345849948,,
TA1308000021,15,-87.657659,Winthrop Ave & Lawrence Ave,a3a93b6d-a135-11e9-9cda-0a87ae2ba916,41.968812,,
KA1503000001,11,-87.6348193497,Shields Ave & 43rd St,a3ad37c2-a135-11e9-9cda-0a87ae2ba916,41.81620767856,,
15651,19,-87.7018089555,Humboldt Blvd & Armitage Ave,a3b029be-a135-11e9-9cda-0a87ae2ba916,41.91751339399,,
KA1503000066,11,-87.6702983089,Wood St & 35th St,a3ac88db-a135-11e9-9cda-0a87ae2ba916,41.83010465416,,
TA1308000035,15,-87.591875,Lake Park Ave & 47th St,a3a98429-a135-11e9-9cda-0a87ae2ba916,41.809443,,
TA1309000015,19,-87.684001,Leavitt St & Lawrence Ave,a3aa640c-a135-11e9-9cda-0a87ae2ba916,41.968885,,
TA1308000049,19,-87.63483,Wells St & Evergreen Ave,a3a9fc75-a135-11e9-9cda-0a87ae2ba916,41.906724,,
16906,11,-87.77427345514297,Austin Blvd & Lake St,a3b11ea4-a135-11e9-9cda-0a87ae2ba916,41.88794379427211,,
13091,15,-87.685838,Western Ave & 21st St,a3a7b41d-a135-11e9-9cda-0a87ae2ba916,41.854109,,
20242,15,-87.54970014095306,Houston Ave & 92nd St,b09832de-1c8e-4b92-bd72-bd98dc80b92c,41.72820421535798,,
TA1309000063,19,-87.587782,Lake Park Ave & 56th St,a3ac0fff-a135-11e9-9cda-0a87ae2ba916,41.793242,,
13154,15,-87.653106,Sheffield Ave & Kingsbury St,a3a3c696-a135-11e9-9cda-0a87ae2ba916,41.910522,,
KA1503000044,23,-87.626185,Rush St & Hubbard St,a3a5bf01-a135-11e9-9cda-0a87ae2ba916,41.890173,,
13303,19,-87.63089,Clark St & Chicago Ave,a3aaed81-a135-11e9-9cda-0a87ae2ba916,41.89675,,
21303,15,-87.733747,Kildare Ave & Division St,1927730149429352986,41.902632,,
13277,19,-87.645451,Broadway & Belmont Ave,a3aa1623-a135-11e9-9cda-0a87ae2ba916,41.940106,,
16932,11,-87.665577,Ashland Ave & Pershing Rd,a3b1e588-a135-11e9-9cda-0a87ae2ba916,41.823465,,
TA1309000001,15,-87.647071,Halsted St & Maxwell St,a3a9cafa-a135-11e9-9cda-0a87ae2ba916,41.864883,,
20120,15,-87.634088,Stewart Ave & 83rd St,cec28069-2a36-48e1-bcec-2364b44834c4,41.743717,,
15654,11,-87.709219571,Spaulding Ave & Division St,a3b0b801-a135-11e9-9cda-0a87ae2ba916,41.90270659438,,
TA1308000036,11,-87.621857,Indiana Ave & 31st St,a3a9984a-a135-11e9-9cda-0a87ae2ba916,41.838842,,
KA1503000009,11,-87.633449288,Princeton Ave & 47th St,a3ad47f8-a135-11e9-9cda-0a87ae2ba916,41.80931770924,,
15640,11,-87.723574,Avers Ave & Belmont Ave,a3aff10c-a135-11e9-9cda-0a87ae2ba916,41.939408,,
18022,11,-87.683144,Archer (Damen) Ave & 37th St,a3b443ce-a135-11e9-9cda-0a87ae2ba916,41.826712,,
TA1307000126,27,-87.654529,Sheffield Ave & Waveland Ave,a3a58495-a135-11e9-9cda-0a87ae2ba916,41.949399,,
TA1308000045,15,-87.64125533401966,Wallace St & 35th St,a3a9b6e9-a135-11e9-9cda-0a87ae2ba916,41.830707051440854,,
13331,11,-87.654127,May St & Cullerton St,a3a71b0a-a135-11e9-9cda-0a87ae2ba916,41.855136,,
TA1309000021,15,-87.671387,Paulina St & Montrose Ave,a3aa1b5b-a135-11e9-9cda-0a87ae2ba916,41.961507,,
KA1503000020,11,-87.55927465,South Shore Dr & 74th St,a3ad09b2-a135-11e9-9cda-0a87ae2ba916,41.76218896038,,
TA1309000026,15,-87.68016144633293,Lincoln Ave & Belle Plaine Ave,a3aa2078-a135-11e9-9cda-0a87ae2ba916,41.95600355078549,,
TA1309000037,19,-87.594747,Kimbark Ave & 53rd St,a3aaa17b-a135-11e9-9cda-0a87ae2ba916,41.799568,,
TA1307000142,23,-87.644336,Clark St & Drummond Pl,a3a80a1e-a135-11e9-9cda-0a87ae2ba916,41.931248,,
23139,15,-87.70316,Kedzie Ave & Redfield Dr,1859717767703464460,41.76523,,
KA1504000143,15,-87.683359,Leavitt St & Addison St,a3afdcbf-a135-11e9-9cda-0a87ae2ba916,41.946655,,
20110,15,-87.6110315322876,Eberhart Ave & 91st St,03a1610c-3ba0-4b85-b512-bc26791cb7ee,41.729285157254864,,
20230,15,-87.57274031639099,Clyde Ave & 87th St,59019cbc-47d4-4743-afb2-e71e9767df0c,41.73715146431056,,
13319,15,-87.6687,Ashland Ave & Grace St,a3ac1bc9-a135-11e9-9cda-0a87ae2ba916,41.950687,,
20227,11,-87.56459176540375,Bradley Park,ee925757-31ce-41ad-9bb7-73b1bb363616,41.717878301935,,
599,15,-87.699413,Valli Produce - Evanston Plaza,a3b2f15e-a135-11e9-9cda-0a87ae2ba916,42.039742,35,
TA1307000124,19,-87.623727,Michigan Ave & 14th St,a3a70bbd-a135-11e9-9cda-0a87ae2ba916,41.864059,,
13242,19,-87.69265919923781,Milwaukee Ave & Rockwell St,a3a80f32-a135-11e9-9cda-0a87ae2ba916,41.92019556200566,,
16916,11,-87.763238,Central Ave & Madison St,a3b1ca28-a135-11e9-9cda-0a87ae2ba916,41.880121,,
TA1308000050,19,-87.634656,Wells St & Concord Ln,a3a9f256-a135-11e9-9cda-0a87ae2ba916,41.912133,,
13278,23,-87.646439,Broadway & Cornelia Ave,a3aa3adf-a135-11e9-9cda-0a87ae2ba916,41.945529,,
18003,11,-87.620104,Fairbanks St & Superior St,a3b39bb0-a135-11e9-9cda-0a87ae2ba916,41.895748,,
23104,15,-87.699302,California Ave & Granville Ave,1870193411073343610,41.994028,,
TA1308000023,11,-87.606582,Cottage Grove Ave & 43rd St,a3a99346-a135-11e9-9cda-0a87ae2ba916,41.816499,,
23116,15,-87.713696,Columbus Ave & 83rd Pl,1872723419889143870,41.741346,,
TA1307000107,23,-87.65464,Sheridan Rd & Montrose Ave,a3a840a6-a135-11e9-9cda-0a87ae2ba916,41.96167,,
15634,11,-87.687288,Western Ave & Roscoe St,a3afe1dc-a135-11e9-9cda-0a87ae2ba916,41.943034,,
TA1305000029,23,-87.62783423066139,State St & Randolph St,a3a44476-a135-11e9-9cda-0a87ae2ba916,41.88462107257936,,
575,11,-87.605026,Cottage Grove Ave & 78th St,a3b2767f-a135-11e9-9cda-0a87ae2ba916,41.753174,,
514,11,-87.68452,Ridge Blvd & Howard St,a3b0ccad-a135-11e9-9cda-0a87ae2ba916,42.019276,,
E014,15,-87.715297,Lincolnwood Dr & Central St,a3b4a05c-a135-11e9-9cda-0a87ae2ba916,42.064854,35,
TA1305000014,15,-87.643118,Clark St & Wrightwood Ave,a3aafccb-a135-11e9-9cda-0a87ae2ba916,41.929546,,
13296,15,-87.668507,Ashland Ave & Wrightwood Ave,a3a701b8-a135-11e9-9cda-0a87ae2ba916,41.92883,,
KA1504000082,11,-87.7048707493,Kedzie Ave & Harrison St,a3adb48a-a135-11e9-9cda-0a87ae2ba916,41.87359967462,,
15653,15,-87.7052804871,Troy St & North Ave,a3b0b291-a135-11e9-9cda-0a87ae2ba916,41.90976930169,,
23122,15,-87.66552,Paulina Ave & 87th St,1869786699581020630,41.735629,,
TA1309000008,15,-87.63550400733948,Franklin St & Adams St (Temp),a3a9df3a-a135-11e9-9cda-0a87ae2ba916,41.87943409140013,,
13266,11,-87.691392,Stave St & Armitage Ave,a3a762a1-a135-11e9-9cda-0a87ae2ba916,41.917741,,
20231,15,-87.58280128240585,East End Ave & 87th St,a5a5cb39-a6ee-45bc-96a0-6455ae111bad,41.73681521440671,,
KA1504000128,11,-87.709261,Kedzie Ave & Foster Ave,a3af71a9-a135-11e9-9cda-0a87ae2ba916,41.975672,,
15624,19,-87.732002,Avondale Ave & Irving Park Rd,a3afaef3-a135-11e9-9cda-0a87ae2ba916,41.953393,,
23142,15,-87.684637,Artesian Ave & Marquette Rd,1859718111300847802,41.77203,,
TA1308000005,11,-87.682325,Leavitt St & North Ave,a3a7e69e-a135-11e9-9cda-0a87ae2ba916,41.910282,,
SL-005,39,-87.623041,Indiana Ave & Roosevelt Rd,a3a945c0-a135-11e9-9cda-0a87ae2ba916,41.867888,,
20119,15,-87.65429019927979,Elizabeth St & 92nd St,a2aa2a53-3439-459b-9345-c21435e99a72,41.726798963701185,,
TA1308000001,31,-87.630834,Theater on the Lake,a3a739e4-a135-11e9-9cda-0a87ae2ba916,41.926277,,
E006,15,-87.69873,Central St Metra,a3b2fbb6-a135-11e9-9cda-0a87ae2ba916,42.063598,35,
20129,15,-87.65547573566435,Ada St & 113th St,62cb5f1d-7dcb-4fe1-849f-d928288d73b9,41.687561623357375,,
586,11,-87.6148,MLK Jr Dr & 83rd St,a3b2af02-a135-11e9-9cda-0a87ae2ba916,41.743116,,
TA1305000004,27,-87.6188346489,McCormick Place,a3a4a202-a135-11e9-9cda-0a87ae2ba916,41.8513751729,,
15642,19,-87.698007756,California Ave & Fletcher St,a3affb22-a135-11e9-9cda-0a87ae2ba916,41.93842879148,,
TA1309000035,19,-87.6678554713726,Clark St & Winnemac Ave,a3aab0b6-a135-11e9-9cda-0a87ae2ba916,41.973347640473044,,
TA1305000022,35,-87.63639,Orleans St & Merchandise Mart Plaza,a3a5428e-a135-11e9-9cda-0a87ae2ba916,41.888243,,
13216,15,-87.625813,State St & 33rd St,a3a634dd-a135-11e9-9cda-0a87ae2ba916,41.834734,,
584,11,-87.599034,Ellis Ave & 83rd St,a3b2a4ca-a135-11e9-9cda-0a87ae2ba916,41.744123,,
13427,31,-87.622072,Cityfront Plaza Dr & Pioneer Ct,a3a790cc-a135-11e9-9cda-0a87ae2ba916,41.890573,,
15692,11,-87.69496858119965,California Ave & 26th St,a3ae687f-a135-11e9-9cda-0a87ae2ba916,41.8436799145765,,
KA1504000116,19,-87.6429854676,Larrabee St & Oak St,a3ac6f28-a135-11e9-9cda-0a87ae2ba916,41.90021949323,,
23117,15,-87.702279,Kedzie Ave & 83rd St,1872721938125427506,41.742523,,
TA1308000002,15,-87.599383,Greenwood Ave & 47th St,a3a93622-a135-11e9-9cda-0a87ae2ba916,41.809835,,
527,15,-87.690048,Western Ave & Howard St,a3b1050d-a135-11e9-9cda-0a87ae2ba916,42.018901,,
13096,15,-87.69582286477088,California Ave & 21st St,a3ac213b-a135-11e9-9cda-0a87ae2ba916,41.853795793473395,,
15667,15,-87.686112808,Western Ave & Monroe St,a3acb6f3-a135-11e9-9cda-0a87ae2ba916,41.8797877089,,
13157,23,-87.65478743,Aberdeen St & Jackson Blvd,a3a3cbac-a135-11e9-9cda-0a87ae2ba916,41.87772613,,
23108,11,-87.719547,Monticello Ave & Lawrence Ave,1859027847673133268,41.968204,,
636,11,-87.636618,Orleans St & Hubbard St,a3b3a0c8-a135-11e9-9cda-0a87ae2ba916,41.890028,,
13268,15,-87.67842,Damen Ave & Wellington Ave,a3a6ed98-a135-11e9-9cda-0a87ae2ba916,41.93588,,
15623,15,-87.691177,Campbell Ave & Montrose Ave,a3afa9dc-a135-11e9-9cda-0a87ae2ba916,41.961524,,
TA1308000031,27,-87.684158,Logan Blvd & Elston Ave,a3a95669-a135-11e9-9cda-0a87ae2ba916,41.929465,,
13056,27,-87.63953,Canal St & Monroe St,a3a7775b-a135-11e9-9cda-0a87ae2ba916,41.88169,,
KA1504000078,15,-87.6925025594,Lincoln Ave & Winona St,a3af7c0e-a135-11e9-9cda-0a87ae2ba916,41.97491129677,,
15691,11,-87.701655,Albany Ave & 26th St,a3aded13-a135-11e9-9cda-0a87ae2ba916,41.844507,,
TA1308000022,15,-87.648043,Pine Grove Ave & Irving Park Rd,a3a940a2-a135-11e9-9cda-0a87ae2ba916,41.954383,,
13071,19,-87.66402,Southport Ave & Roscoe St,a3a83698-a135-11e9-9cda-0a87ae2ba916,41.943739,,
13061,27,-87.667747,Ashland Ave & Division St,a3a7d782-a135-11e9-9cda-0a87ae2ba916,41.90345,,
13256,19,-87.697474,California Ave & Division St,a3a7f5ea-a135-11e9-9cda-0a87ae2ba916,41.903029,,
15578,15,-87.6602738295,Broadway & Ridge Ave,a3af3bac-a135-11e9-9cda-0a87ae2ba916,41.9840446107,,
20213,15,-87.55076229572296,Commercial Ave & 130th St,bbb67562-1f82-4dfa-a532-231ddc35444e,41.659150427597744,,
21462,15,-87.70857,Lincoln Ave & Peterson Ave,1866822399451882164,41.990267,,
23215,15,-87.696044,Lexington & California Ave,1927347094828755902,41.872158,,
TA1309000027,19,-87.654966,Sheridan Rd & Buena Ave,a3aa4a58-a135-11e9-9cda-0a87ae2ba916,41.958494,,
KA1504000090,15,-87.71449506282805,St. Louis Ave & Fullerton Ave,a3b01578-a135-11e9-9cda-0a87ae2ba916,41.92481559681187,,
546,11,-87.676597,Damen Ave & Pershing Rd,a3b1e065-a135-11e9-9cda-0a87ae2ba916,41.823192,,
KA1504000175,15,-87.6655023944,Glenwood Ave & Morse Ave,a3ae737f-a135-11e9-9cda-0a87ae2ba916,42.00797192287,,
TA1306000002,15,-87.651062,Morgan Ave & 14th Pl,a3a6002c-a135-11e9-9cda-0a87ae2ba916,41.862378,,
TA1309000058,15,-87.64638036489487,Lincoln Ave & Fullerton Ave,a3a5c96f-a135-11e9-9cda-0a87ae2ba916,41.924161029067626,,
16907,11,-87.71547,Central Park Blvd & 5th Ave,a3b123c5-a135-11e9-9cda-0a87ae2ba916,41.875679,,
,2,-87.631562,Public Rack - West Chatham Park,1674190656158837886,41.745834,,"8147, South Princeton Avenue, Chatham, Chicago, Lake Township, Cook County, Illinois, 60620, United States"
,9,-87.7621632,Long & Irving Park,1571105055115583496,41.953038,,"vehicle storage, North Long Avenue, Portage Park, Chicago, Jefferson Township, Cook County, Illinois, 60630, United States"
,9,-87.7852027,Narragansett & Wrightwood,1563698675436490730,41.927294,,"6382, West Wrightwood Avenue, Kelvyn Grove, Beat 2512, Belmont Cragin, Chicago, Jefferson Township, Cook County, Illinois, 60639, United States"
,1,-87.66168,Public Rack - Laflin St & 79th St,1677249823829137482,41.750326,,"1515, West 79th Street, South Englewood, Auburn Gresham, Chicago, Lake Township, Cook County, Illinois, 60652, United States"
,2,-87.759848,Public Rack - Linder Ave & 51st St,1674190450000407316,41.799463,,"Mark Twain Elementary School, South Linder Avenue, Garfield Ridge, Chicago, Lake Township, Cook County, Illinois, 60638, United States"
,2,-87.836748,Public Rack - Cumberland & Catherine,1806753639913046768,41.977363,,"8362 W Catherine Ave, Chicago, IL 60656, United States"
,1,-87.604899,Public Rack - Cottage Grove Ave & 89th Pl,1677249815239202876,41.731767,,"8938-8940, South Cottage Grove Avenue, Dauphin Park, Chatham, Chicago, Hyde Park Township, Cook County, Illinois, 60619, United States"
,2,-87.732112,Public Rack - Strohacker Park,1674190630389034056,41.79482,,"Strohacker Park Fieldhouse, 4347, West 54th Street, West Elsdon, Chicago, Lake Township, Cook County, Illinois, 60632, United States"
,2,-87.823171,Public Rack - Canfield & Victoria,1806753635618079448,41.985067,,"5805 N Canfield Ave, Park Ridge, IL 60068, United States"
,2,-87.609301,Public Rack - Champlain Ave & 65th St,1695777014128478334,41.775904,,"Emmett Louis Till Math and Science Academy, East 65th Street, Woodlawn, Chicago, Hyde Park Township, Cook County, Illinois, 60637, United States"
,2,-87.7721894,Public Rack - Irving Park Rd & Menard Ave,1806749727197839820,41.9532339,,"5800 W Irving Park Rd, Chicago, IL 60634, United States"
,2,-87.537595,Public Rack - Avenue M & 132nd St,1674190179417467202,41.655692,,"13144, South Avenue M, Hegewisch, Chicago, Hyde Park Township, Cook County, Illinois, 60633, United States"
,2,-87.747183,Public Rack - Keating & Peterson,1806753644208014100,41.990159,,"4732 W Peterson Ave, Chicago, IL 60646, United States"
,1,-87.61984,Public Rack - Michigan Ave & 102nd St,1674190492950080350,41.7083,,"10213, South Michigan Avenue, Roseland, Chicago, Hyde Park Township, Cook County, Illinois, 60628, United States"
,2,-87.8050971,Public Rack - Northwest Hwy & Neva Ave,1806749752967643710,41.9958546,,"6308 N Northwest Hwy, Chicago, IL 60631, United States"
,9,-87.760954,Long Ave & Belden Ave,1563698688321392630,41.9227049,,"2335, North Long Avenue, Whiskey Point, Belmont Cragin, Chicago, Jefferson Township, Cook County, Illinois, 60630, United States"
,2,-87.829311,Public Rack - Canty Elementary School,1674190222367140228,41.947562,,"Canty Elementary School, North Panama Avenue, Dunning, Chicago, Jefferson Township, Cook County, Illinois, 60634, United States"
,2,-87.7560059,Public Rack - Milwaukee Ave & Sunnyside Ave,1806749731492807128,41.9625222,,"5124 W Sunnyside Ave, Chicago, IL 60630, United States"
,2,-87.746581,Public Rack - Cicero Ave & Wellington Ave,1674190256726878658,41.935779,,"3021, North Cicero Avenue, Belmont Park, Beat 2521, Belmont Cragin, Chicago, Jefferson Township, Cook County, Illinois, 60641, United States"
,1,-87.703131,Public Rack - Kedzie Ave & 60th St,1715823805474202572,41.785235,,"Dunkin', 5931, South Kedzie Avenue, Chicago Lawn, Chicago, Lake Township, Cook County, Illinois, 60629, United States"
